Column,Missing_Percentage
AHRF_VET_FEMALE,2.6633632703623413
AHRF_UNEMPLOYED_RATE,2.725301951068442
AHRF_DAYS_AIR_QLT,67.85382471353361
AHRF_PCT_GOOD_AQ,67.85382471353361
AHRF_TXC_SITE_NO_DATA,0.1548467017652524
AHRF_TXC_SITE_CNTRL,0.1548467017652524
AHRF_TXC_SITE_NO_CNTRL,0.1548467017652524
AHRF_HPSA_DENTIST,0.1548467017652524
AHRF_HPSA_MENTAL,0.1548467017652524
AHRF_HPSA_PRIM,0.1548467017652524
AHRF_MARKET_ENROL,16.413750387116753
AHRF_MARKET_ENROL_NEW,18.58160421183029
AHRF_MARKET_ENROL_ACTIVE,17.218953236296066
AHRF_MARKET_ENROL_AUTO,19.108082997832145
AHRF_MARKET_ENROL_150,19.47971508206875
AHRF_MARKET_ENROL_200,17.745432022297926
AHRF_MARKET_ENROL_250,18.51966553112419
AHRF_MARKET_ENROL_300,22.05017033137194
AHRF_MARKET_ENROL_400,21.585630226076187
AHRF_MARKET_ENROL_OTHER,51.409104986063795
AHRF_MARKET_ENROL_NO_ASST,49.45803654382161
AHRF_PRESC_ENROLLMENT,0.5574481263549086
AHRF_PCT_PRESC_PEN,0.5574481263549086
AHRF_TOT_ADV_NURSES,0.1548467017652524
AHRF_ADV_NURSES_RATE,0.24775472282440383
AHRF_TOT_CLIN_NURSE_SPEC,0.1548467017652524
AHRF_CLIN_NURSE_SPEC_RATE,0.24775472282440383
AHRF_TOT_DENTISTS,0.1548467017652524
AHRF_DENTISTS_RATE,0.24775472282440383
AHRF_TOT_NURSE_ANESTH,0.1548467017652524
AHRF_NURSE_ANESTH_RATE,0.24775472282440383
AHRF_TOT_NURSE_MIDWIVES,0.1548467017652524
AHRF_NURSE_MIDWIVES_RATE,0.24775472282440383
AHRF_TOT_NURSE_PRACT,0.1548467017652524
AHRF_NURSE_PRACT_RATE,0.24775472282440383
AHRF_TOT_PHYSICIAN_ASSIST,0.1548467017652524
AHRF_PHYSICIAN_ASSIST_RATE,0.24775472282440383
AMFAR_SSP,0.2787240631774543
AMFAR_SSP_RATE,0.2787240631774543
AMFAR_TOT_MEDSAFAC,0.24775472282440383
AMFAR_MEDSAFAC_RATE,0.2787240631774543
AMFAR_TOT_AMATFAC,0.2787240631774543
AMFAR_AMATFAC_RATE,0.2787240631774543
AMFAR_TOT_HCVTFAC,0.24775472282440383
AMFAR_HCVTFAC_RATE,0.24775472282440383
AMFAR_TOT_HIVHCVTFAC,0.24775472282440383
AMFAR_HIVHCVTFAC_RATE,0.24775472282440383
AMFAR_TOT_HIVTFAC,0.21678538247135334
AMFAR_HIVTFAC_RATE,0.24775472282440383
AMFAR_TOT_MEDAMATFAC,0.2787240631774543
AMFAR_MEDAMATFAC_RATE,0.2787240631774543
AMFAR_TOT_MEDHCVTFAC,0.2787240631774543
AMFAR_MEDHCVTFAC_RATE,0.2787240631774543
AMFAR_TOT_MEDHIVHCVTFAC,0.2787240631774543
AMFAR_MEDHIVHCVTFAC_RATE,0.2787240631774543
AMFAR_TOT_MEDHIVTFAC,0.24775472282440383
AMFAR_MEDHIVTFAC_RATE,0.2787240631774543
AMFAR_TOT_MEDMHFAC,0.2787240631774543
AMFAR_MEDMHFAC_RATE,0.2787240631774543
AMFAR_TOT_MHFAC,0.2787240631774543
AMFAR_MHFAC_RATE,0.2787240631774543
CAF_ADJ_COUNTY_1,0.2787240631774543
CAF_ADJ_COUNTY_2,0.9600495509445649
CAF_ADJ_COUNTY_3,2.0439764633013318
CAF_ADJ_COUNTY_4,4.676370393310623
CAF_ADJ_COUNTY_5,13.161969650046453
CAF_ADJ_COUNTY_6,34.43790647259213
CAF_ADJ_COUNTY_7,69.18550634871478
CAF_ADJ_COUNTY_8,90.83307525549705
CAF_ADJ_COUNTY_9,97.92505419634561
CAF_ADJ_COUNTY_10,99.53545989470425
CAF_ADJ_COUNTY_11,99.87612263858779
CAF_ADJ_COUNTY_12,99.93806131929391
CAF_ADJ_COUNTY_13,99.93806131929391
CAF_ADJ_COUNTY_14,99.96903065964695
