County,Topic,Indicator,AbsoluteIndexDisparity,RelativeIndexDisparity,PopulationWeightedIndexDisparity,PopulationAttributableProportion
Hutchinson,Internet Connectivity,% HH SMARTPHONE,3.3761274805251418,0.0426244426191218,0.0023882328732234438,1.0
Irion,Internet Connectivity,% HH SMARTPHONE,0.7463725194748605,0.009423137251883948,3.874600524701337e-05,0.0
Jack,Internet Connectivity,% HH SMARTPHONE,3.1836274805251463,0.04019408261301668,0.0009254235688232124,0.0
Jackson,Internet Connectivity,% HH SMARTPHONE,0.9369608138584766,0.011829361502802083,0.00048183403801481297,1.0
Jasper,Internet Connectivity,% HH SMARTPHONE,0.6356274805251445,0.008024953804933557,0.0007192596220761697,1.0
Jeff Davis,Internet Connectivity,% HH SMARTPHONE,8.46637251947486,0.10689004243179034,0.0005798161054385492,0.0
Jefferson,Internet Connectivity,% HH SMARTPHONE,0.8269169542093522,0.010440030617562168,0.007278227888859666,1.0
Jim Hogg,Internet Connectivity,% HH SMARTPHONE,13.771372519474852,0.1738669766260135,0.002285995937903388,0.0
Jim Wells,Internet Connectivity,% HH SMARTPHONE,17.82273615583849,0.22501644235072538,0.023782409471897116,1.0
Johnson,Internet Connectivity,% HH SMARTPHONE,8.680806967704626,0.1095973302598883,0.05359062252629212,1.0
Jones,Internet Connectivity,% HH SMARTPHONE,11.346372519474855,0.14325075317248076,0.007654894001573982,0.0
Karnes,Internet Connectivity,% HH SMARTPHONE,1.9923725194748556,0.0251541947459465,0.0010055775749822312,0.0
Kaufman,Internet Connectivity,% HH SMARTPHONE,8.233627480525143,0.10395157887707458,0.0410505595148679,1.0
Kendall,Internet Connectivity,% HH SMARTPHONE,11.042516369414031,0.1394144942908344,0.016776378658102793,1.0
Kenedy,Internet Connectivity,% HH SMARTPHONE,50.136372519474854,0.6329840759611556,0.0006020787745036994,0.0
Kent,Internet Connectivity,% HH SMARTPHONE,11.353627480525148,0.143342348846156,0.0002933337139387233,0.0
Kerr,Internet Connectivity,% HH SMARTPHONE,2.947913194810866,0.03721813158513285,0.00532005700487153,1.0
Kimble,Internet Connectivity,% HH SMARTPHONE,8.756372519474866,0.11055136399942939,0.0012876824009158709,0.0
Kinney,Internet Connectivity,% HH SMARTPHONE,20.496372519474853,0.25877176125488277,0.0022004673700898266,0.0
Kleberg,Internet Connectivity,% HH SMARTPHONE,2.311372519474844,0.029181648470349222,0.0024616370633592025,1.0
Knox,Internet Connectivity,% HH SMARTPHONE,2.971372519474855,0.037514311348424256,0.00034184011035075327,0.0
La Salle,Internet Connectivity,% HH SMARTPHONE,3.133627480525149,0.03956282027376862,0.0007164975663339742,0.0
Lamar,Internet Connectivity,% HH SMARTPHONE,1.0748340579363855,0.01357004523432898,0.00184717258440547,1.0
Lamb,Internet Connectivity,% HH SMARTPHONE,4.024372519474852,0.050808696212989175,0.0018012526064822058,1.0
Lampasas,Internet Connectivity,% HH SMARTPHONE,3.721960813858473,0.04699067379892113,0.0027618522448714508,1.0
Lavaca,Internet Connectivity,% HH SMARTPHONE,6.10137251947485,0.07703133378535516,0.004257422924929081,1.0
Lee,Internet Connectivity,% HH SMARTPHONE,0.7013725194748588,0.008855001146560638,0.00042060346373478416,0.0
Leon,Internet Connectivity,% HH SMARTPHONE,3.5347058528081874,0.04462653370395282,0.001906384757864128,0.0
Liberty,Internet Connectivity,% HH SMARTPHONE,3.81480395111339,0.04816284131905455,0.011993137007367849,1.0
Limestone,Internet Connectivity,% HH SMARTPHONE,3.345122519474856,0.04223299733430381,0.0025417901282092773,1.0
Lipscomb,Internet Connectivity,% HH SMARTPHONE,5.793627480525146,0.07314597672176741,0.000608082364836468,0.0
Live Oak,Internet Connectivity,% HH SMARTPHONE,10.378872519474854,0.13103582690803003,0.0040364917224304025,0.0
Llano,Internet Connectivity,% HH SMARTPHONE,2.052377480525138,0.025911772187528343,0.001495909960556012,1.0
Loving,Internet Connectivity,% HH SMARTPHONE,20.793627480525146,0.26252467849619693,4.5660703385994055e-05,0.0
Lubbock,Internet Connectivity,% HH SMARTPHONE,5.577401065430806,0.07041606486977374,0.05944566898623446,1.0
Lynn,Internet Connectivity,% HH SMARTPHONE,1.2069608138584869,0.015238178134741943,0.00023174119390857967,0.0
Madison,Internet Connectivity,% HH SMARTPHONE,2.218872519474857,0.028013813142740405,0.0010243501082692818,0.0
Marion,Internet Connectivity,% HH SMARTPHONE,9.076372519474859,0.11459144297061713,0.0030285467799164804,0.0
Martin,Internet Connectivity,% HH SMARTPHONE,2.4186274805251458,0.030535768822520765,0.00043459419498724966,0.0
Mason,Internet Connectivity,% HH SMARTPHONE,0.2786274805251452,0.003517740702702143,3.7790542487071604e-05,0.0
Matagorda,Internet Connectivity,% HH SMARTPHONE,6.170218673321003,0.0779005334678583,0.0076753966685898945,1.0
Maverick,Internet Connectivity,% HH SMARTPHONE,3.2579109810133104,0.041131930138730594,0.00647072019163052,1.0
McCulloch,Internet Connectivity,% HH SMARTPHONE,6.216372519474859,0.07848323716562591,0.001627398584591967,1.0
McLennan,Internet Connectivity,% HH SMARTPHONE,1.194834377076873,0.015085078877751828,0.010682661976511928,1.0
McMullen,Internet Connectivity,% HH SMARTPHONE,12.063627480525142,0.1523062740634789,0.0002483484949279912,0.0
Medina,Internet Connectivity,% HH SMARTPHONE,0.8272816103839489,0.010444634491758111,0.0014404714856959366,1.0
Menard,Internet Connectivity,% HH SMARTPHONE,9.346372519474855,0.11800025960255682,0.000629179340544448,0.0
Midland,Internet Connectivity,% HH SMARTPHONE,7.7563301832278455,0.09792558270890084,0.04523703608327188,1.0
Milam,Internet Connectivity,% HH SMARTPHONE,1.0349439480462763,0.013066422752687098,0.0008790115466517868,1.0
Mills,Internet Connectivity,% HH SMARTPHONE,0.4236274805251412,0.005348401486521578,6.476817666349734e-05,0.0
Mitchell,Internet Connectivity,% HH SMARTPHONE,4.113627480525139,0.051935562123031215,0.0012688696696243023,1.0
Montague,Internet Connectivity,% HH SMARTPHONE,3.45612748052514,0.04363446236191874,0.0023675078725954707,1.0
Montgomery,Internet Connectivity,% HH SMARTPHONE,10.877913194810873,0.13733633858988137,0.2315686917084245,1.0
Moore,Internet Connectivity,% HH SMARTPHONE,9.64196081385849,0.12173213476589619,0.007065750670174258,1.0
Morris,Internet Connectivity,% HH SMARTPHONE,1.7130391861415148,0.02162754247734703,0.0007037244564008517,0.0
Motley,Internet Connectivity,% HH SMARTPHONE,1.7863725194748525,0.022553393908244294,6.515348606502359e-05,0.0
Nacogdoches,Internet Connectivity,% HH SMARTPHONE,4.9148039511133845,0.06205061278251264,0.010902528846951805,1.0
Navarro,Internet Connectivity,% HH SMARTPHONE,1.0302941471918103,0.013007717869398538,0.0018602762990396315,1.0
Newton,Internet Connectivity,% HH SMARTPHONE,1.4443725194748538,0.018235559507787318,0.000605447032531703,0.0
Nolan,Internet Connectivity,% HH SMARTPHONE,0.6203725194748557,0.007832356156978679,0.00031370646431528524,1.0
Nueces,Internet Connectivity,% HH SMARTPHONE,3.288627480525136,0.04151973352543756,0.039851134398512636,1.0
Ochiltree,Internet Connectivity,% HH SMARTPHONE,1.6769608138584857,0.021172044123674055,0.000576243755439747,1.0
Oldham,Internet Connectivity,% HH SMARTPHONE,9.03362748052514,0.11405177630504412,0.0005448957397764849,0.0
Orange,Internet Connectivity,% HH SMARTPHONE,5.365710813858485,0.0677434232017025,0.015613362686384134,1.0
Palo Pinto,Internet Connectivity,% HH SMARTPHONE,5.011627480525149,0.0632730337359272,0.004885028398950874,1.0
Panola,Internet Connectivity,% HH SMARTPHONE,1.693515376617711,0.021381049563926415,0.0013068636365838448,1.0
Parker,Internet Connectivity,% HH SMARTPHONE,10.757420583973413,0.13581508964229405,0.054708295206960286,1.0
Parmer,Internet Connectivity,% HH SMARTPHONE,2.333627480525138,0.029462622845798897,0.0007902000328459325,0.0
Pecos,Internet Connectivity,% HH SMARTPHONE,17.886372519474847,0.22581986714613195,0.009323912161587324,1.0
Polk,Internet Connectivity,% HH SMARTPHONE,2.9963725194748463,0.0378299425180482,0.005153060321124057,1.0
Potter,Internet Connectivity,% HH SMARTPHONE,2.963913194810857,0.03742013553369213,0.012053351127489663,1.0
Presidio,Internet Connectivity,% HH SMARTPHONE,17.101372519474857,0.2159090484199369,0.003597449014552646,0.0
Rains,Internet Connectivity,% HH SMARTPHONE,6.083039186141519,0.0767998709276309,0.002538805261518706,0.0
Randall,Internet Connectivity,% HH SMARTPHONE,8.64393051082817,0.10913175589126803,0.04174469488638959,1.0
Reagan,Internet Connectivity,% HH SMARTPHONE,7.453627480525142,0.09410388638480424,0.0008656826645303867,0.0
Real,Internet Connectivity,% HH SMARTPHONE,11.74637251947486,0.1483008518864656,0.00111155356444866,0.0
Red River,Internet Connectivity,% HH SMARTPHONE,15.590372519474847,0.19683230052785927,0.006198118333668038,0.0
Reeves,Internet Connectivity,% HH SMARTPHONE,3.596372519474855,0.04540509058902549,0.001819827248539218,1.0
Refugio,Internet Connectivity,% HH SMARTPHONE,0.17862748052513666,0.0022552160242058383,4.1314734283194996e-05,0.0
Roberts,Internet Connectivity,% HH SMARTPHONE,7.113627480525139,0.08981130247791713,0.00020185011090642212,0.0
Robertson,Internet Connectivity,% HH SMARTPHONE,6.114705852808186,0.07719967040915468,0.0035156384361736863,0.0
Rockwall,Internet Connectivity,% HH SMARTPHONE,14.849144721904466,0.18747411665965935,0.05493246700905594,1.0
Runnels,Internet Connectivity,% HH SMARTPHONE,4.221372519474855,0.05329586982962672,0.0014339078334164022,0.0
Rusk,Internet Connectivity,% HH SMARTPHONE,0.8120868051891392,0.010252796326324217,0.0014548619413031327,1.0
Sabine,Internet Connectivity,% HH SMARTPHONE,3.6497058528081823,0.046078437084223385,0.0012389738326973514,0.0
San Augustine,Internet Connectivity,% HH SMARTPHONE,5.559705852808193,0.07019265844350088,0.001510426777838689,0.0
San Jacinto,Internet Connectivity,% HH SMARTPHONE,1.2847385916362555,0.016220141773572203,0.001207895590772856,0.0
San Patricio,Internet Connectivity,% HH SMARTPHONE,1.4648774805251463,0.018494439701363295,0.003455715278841637,1.0
San Saba,Internet Connectivity,% HH SMARTPHONE,4.381372519474851,0.05531590931522059,0.00086138472479866,0.0
Schleicher,Internet Connectivity,% HH SMARTPHONE,2.2763725194748474,0.028739764832875596,0.00019143397155874686,0.0
Scurry,Internet Connectivity,% HH SMARTPHONE,4.658627480525141,0.05881632162083551,0.002706441274810284,1.0
Shackelford,Internet Connectivity,% HH SMARTPHONE,0.3136274805251418,0.003959624340175769,3.3412431224809446e-05,0.0
Shelby,Internet Connectivity,% HH SMARTPHONE,2.003515376617713,0.025294876067264653,0.00165133127663765,1.0
Sherman,Internet Connectivity,% HH SMARTPHONE,2.0036274805251395,0.02529629140676147,0.00019125221308251153,0.0
Smith,Internet Connectivity,% HH SMARTPHONE,4.618270337668008,0.05830680273272825,0.036996406280009664,1.0
Somervell,Internet Connectivity,% HH SMARTPHONE,2.6469608138584846,0.03341853350508715,0.0008359949786506253,0.0
Starr,Internet Connectivity,% HH SMARTPHONE,1.0263725194748616,0.012958206351673314,0.0023214245785515195,1.0
Stephens,Internet Connectivity,% HH SMARTPHONE,4.423627480525141,0.055849388626369456,0.0013813382116688458,1.0
Sterling,Internet Connectivity,% HH SMARTPHONE,6.9636274805251475,0.08791751546017294,0.0003278098551695063,0.0
Stonewall,Internet Connectivity,% HH SMARTPHONE,0.37637251947485595,0.004751795941447962,1.6077540852166447e-05,0.0
Sutton,Internet Connectivity,% HH SMARTPHONE,4.556372519474849,0.0575253275025889,0.0005271559999392418,0.0
Swisher,Internet Connectivity,% HH SMARTPHONE,2.289705852808183,0.028908101456675116,0.0005476551059427145,0.0
Tarrant,Internet Connectivity,% HH SMARTPHONE,10.261573909096569,0.1295549030044711,0.7431226627571289,1.0
Taylor,Internet Connectivity,% HH SMARTPHONE,2.853383578086124,0.03602467184549512,0.014020380530424783,1.0
Terrell,Internet Connectivity,% HH SMARTPHONE,0.7436274805251486,0.009388480457709502,1.939105271389472e-05,0.0
Terry,Internet Connectivity,% HH SMARTPHONE,3.5302941471918103,0.04457083483180346,0.001433061112395242,1.0
Throckmorton,Internet Connectivity,% HH SMARTPHONE,0.666372519474848,0.008413117509086831,3.292395012165901e-05,0.0
Titus,Internet Connectivity,% HH SMARTPHONE,3.200294147191812,0.040404503392766036,0.00343107798108036,1.0
Tom Green,Internet Connectivity,% HH SMARTPHONE,0.33118733428966607,0.004181321827460732,0.0013636351485444209,1.0
Travis,Internet Connectivity,% HH SMARTPHONE,11.10638610121481,0.1402208654169086,0.4916523614543621,1.0
Trinity,Internet Connectivity,% HH SMARTPHONE,4.926372519474853,0.06219666881302489,0.0022991239396174794,0.0
Tyler,Internet Connectivity,% HH SMARTPHONE,6.146372519474852,0.07759946989067848,0.004175154609828676,0.0
Upshur,Internet Connectivity,% HH SMARTPHONE,1.039627480525155,0.013125553506058327,0.0014586411686311263,1.0
Upton,Internet Connectivity,% HH SMARTPHONE,4.328627480525142,0.054649990181798086,0.0004913014854424658,0.0
Uvalde,Internet Connectivity,% HH SMARTPHONE,7.278039186141527,0.09188704083566054,0.006134029246915808,1.0
Val Verde,Internet Connectivity,% HH SMARTPHONE,4.9399439480462775,0.062368011447963605,0.008065542528101677,1.0
Van Zandt,Internet Connectivity,% HH SMARTPHONE,1.0671989090965752,0.013473649595986457,0.002180187579396127,0.0
Victoria,Internet Connectivity,% HH SMARTPHONE,0.4583725194748496,0.0057870661778147625,0.001436190613147251,1.0
Walker,Internet Connectivity,% HH SMARTPHONE,5.35112748052515,0.0675593050194218,0.014027200994471876,1.0
Waller,Internet Connectivity,% HH SMARTPHONE,1.7181729350705979,0.021692357324508738,0.003348125240155838,1.0
Ward,Internet Connectivity,% HH SMARTPHONE,4.126960813858474,0.05210389874683074,0.0016487883344439118,1.0
Washington,Internet Connectivity,% HH SMARTPHONE,3.417483630585963,0.043146574219715586,0.004198387160069033,1.0
Webb,Internet Connectivity,% HH SMARTPHONE,1.52767686730094,0.019287297457351967,0.014001047125781887,1.0
Wharton,Internet Connectivity,% HH SMARTPHONE,2.5830391861415194,0.032611507180264,0.0036842015700643727,1.0
Wheeler,Internet Connectivity,% HH SMARTPHONE,2.6936274805251514,0.03400771168838538,0.00046117997751332656,0.0
Wichita,Internet Connectivity,% HH SMARTPHONE,1.540218389616058,0.01944563727163944,0.006835670205386441,1.0
Wilbarger,Internet Connectivity,% HH SMARTPHONE,0.4286274805251509,0.00541152772044651,0.0001895239957374727,1.0
Willacy,Internet Connectivity,% HH SMARTPHONE,16.51803918614152,0.20854432112870908,0.011427929299925395,1.0
Williamson,Internet Connectivity,% HH SMARTPHONE,13.149405258302949,0.1660144864615513,0.2747690992489987,1.0
Wilson,Internet Connectivity,% HH SMARTPHONE,9.634460813858468,0.1216374454150087,0.016446710642008793,1.0
Winkler,Internet Connectivity,% HH SMARTPHONE,0.06303918614152337,0.0007958852821598871,1.6851406927121155e-05,1.0
Wise,Internet Connectivity,% HH SMARTPHONE,8.21175248052515,0.10367540160365361,0.019337257001259964,1.0
Wood,Internet Connectivity,% HH SMARTPHONE,0.5652941471918069,0.007136978114391179,0.0008697641687809809,1.0
Yoakum,Internet Connectivity,% HH SMARTPHONE,9.488627480525139,0.1197962635922018,0.0025048858693618725,0.0
Young,Internet Connectivity,% HH SMARTPHONE,4.5576274805251416,0.057541171695554366,0.002793976999144379,1.0
Zapata,Internet Connectivity,% HH SMARTPHONE,5.159705852808187,0.06514255972951602,0.002458828768939728,1.0
Zavala,Internet Connectivity,% HH SMARTPHONE,0.1736274805251412,0.002192089790281086,5.76072709189602e-05,1.0
Anderson,Internet Connectivity,% HH SMARTPHONE ONLY,1.5253070662250856,0.1069742292029697,0.003031329846310732,1.0
Andrews,Internet Connectivity,% HH SMARTPHONE ONLY,1.5511403995584185,0.1087859961463406,0.0009904438198409815,1.0
Angelina,Internet Connectivity,% HH SMARTPHONE ONLY,3.291497542415563,0.23084231386587872,0.009756959633099352,1.0
Aransas,Internet Connectivity,% HH SMARTPHONE ONLY,4.516822217740236,0.3167779038652324,0.003693085850339535,1.0
Archer,Internet Connectivity,% HH SMARTPHONE ONLY,0.891973732891751,0.06255671704290788,0.000261974001708457,1.0
Armstrong,Internet Connectivity,% HH SMARTPHONE ONLY,5.508640399558418,0.38633700305177887,0.00034928404975851827,0.0
Atascosa,Internet Connectivity,% HH SMARTPHONE ONLY,5.195974985056965,0.364408866445491,0.0087322681420045,1.0
Austin,Internet Connectivity,% HH SMARTPHONE ONLY,1.1286403995584173,0.07915484000798356,0.0011682077393591124,1.0
Bailey,Internet Connectivity,% HH SMARTPHONE ONLY,4.616359600441582,0.32375875055973413,0.0010935352284437761,1.0
Bandera,Internet Connectivity,% HH SMARTPHONE ONLY,5.737211828129848,0.40236738338022227,0.004104498841949336,0.0
Bastrop,Internet Connectivity,% HH SMARTPHONE ONLY,2.0729261138441295,0.1453803487398649,0.0069143909977571255,1.0
Baylor,Internet Connectivity,% HH SMARTPHONE ONLY,2.768640399558418,0.19417281886456447,0.00032915628708049473,0.0
Bee,Internet Connectivity,% HH SMARTPHONE ONLY,0.07691515599713838,0.005394284015993587,8.193395725144673e-05,1.0
Bell,Internet Connectivity,% HH SMARTPHONE ONLY,6.15677993444214,0.43179291727090696,0.07829724553172922,1.0
Bexar,Internet Connectivity,% HH SMARTPHONE ONLY,1.2135328726766978,0.08510859651908188,0.08366308618004976,1.0
Blanco,Internet Connectivity,% HH SMARTPHONE ONLY,4.5336403995584185,0.3179574119632628,0.001769264068663612,0.0
Borden,Internet Connectivity,% HH SMARTPHONE ONLY,8.428640399558418,0.5911251117476424,0.0001824816708361764,0.0
Bosque,Internet Connectivity,% HH SMARTPHONE ONLY,1.6000689709869889,0.11221749943539792,0.0010010985562633123,0.0
Bowie,Internet Connectivity,% HH SMARTPHONE ONLY,2.4897942457122646,0.17461652555522558,0.007935582512511455,1.0
Brazoria,Internet Connectivity,% HH SMARTPHONE ONLY,5.040307066225084,0.35349142169131215,0.0643381381712686,1.0
Brazos,Internet Connectivity,% HH SMARTPHONE ONLY,6.298005478923498,0.4416974762277155,0.05053251519770574,1.0
Brewster,Internet Connectivity,% HH SMARTPHONE ONLY,3.994692933774912,0.2801594557289365,0.0013083899376301346,1.0
Briscoe,Internet Connectivity,% HH SMARTPHONE ONLY,3.771359600441583,0.2644964382830203,0.0001856873035402581,0.0
Brooks,Internet Connectivity,% HH SMARTPHONE ONLY,21.926359600441586,1.5377594908081582,0.005323370832860689,1.0
Brown,Internet Connectivity,% HH SMARTPHONE ONLY,2.115974985056967,0.14839949151971724,0.0027657369455782546,1.0
Burleson,Internet Connectivity,% HH SMARTPHONE ONLY,1.170068970986991,0.08206034644251406,0.00070825825370292,0.0
Burnet,Internet Connectivity,% HH SMARTPHONE ONLY,6.4566403995584185,0.4528230054639976,0.010883929685612647,1.0
Caldwell,Internet Connectivity,% HH SMARTPHONE ONLY,9.666814145896128,0.677961844538523,0.015218348981039513,1.0
Calhoun,Internet Connectivity,% HH SMARTPHONE ONLY,2.9298903995584187,0.20548175123689602,0.002021200593082149,1.0
Callahan,Internet Connectivity,% HH SMARTPHONE ONLY,3.4853070662250865,0.24443474051937128,0.001639258735347984,0.0
Cameron,Internet Connectivity,% HH SMARTPHONE ONLY,3.3670262671082494,0.23613936341451772,0.048638312736457606,1.0
Camp,Internet Connectivity,% HH SMARTPHONE ONLY,1.5880262671082477,0.11137290952070213,0.0006791215098327273,0.0
Carson,Internet Connectivity,% HH SMARTPHONE ONLY,3.6986403995584176,0.25939642882591823,0.0007369301059190362,0.0
Cass,Internet Connectivity,% HH SMARTPHONE ONLY,4.739137378219359,0.3323695138819917,0.004626738876051584,1.0
Castro,Internet Connectivity,% HH SMARTPHONE ONLY,14.094692933774914,0.9885018864920261,0.0035646294768838715,0.0
Chambers,Internet Connectivity,% HH SMARTPHONE ONLY,4.797211828129846,0.336442444279499,0.007665435318008535,1.0
Cherokee,Internet Connectivity,% HH SMARTPHONE ONLY,2.137073886155866,0.1498792189346503,0.0036964584525256785,1.0
Childress,Internet Connectivity,% HH SMARTPHONE ONLY,1.7836403995584185,0.12509189863667905,0.0004078257589457936,1.0
Clay,Internet Connectivity,% HH SMARTPHONE ONLY,4.7386403995584185,0.33233465932033546,0.001661315110209692,0.0
Cochran,Internet Connectivity,% HH SMARTPHONE ONLY,9.131359600441582,0.6404088569850163,0.0007979887248252103,0.0
Coke,Internet Connectivity,% HH SMARTPHONE ONLY,1.8913596004415805,0.13264656008157374,0.00021317773631133563,0.0
Coleman,Internet Connectivity,% HH SMARTPHONE ONLY,0.6313596004415825,0.04427908852103005,0.00016645487118284563,1.0
Collin,Internet Connectivity,% HH SMARTPHONE ONLY,9.857776763194781,0.6913546093427022,0.3600333482323059,1.0
Collingsworth,Internet Connectivity,% HH SMARTPHONE ONLY,5.081359600441582,0.356370555540411,0.00046236591842685373,0.0
Colorado,Internet Connectivity,% HH SMARTPHONE ONLY,1.7033596004415816,0.1194615722614292,0.0012014299181024959,0.0
Comal,Internet Connectivity,% HH SMARTPHONE ONLY,8.775610096528116,0.6154591076439442,0.04862783103516688,1.0
Comanche,Internet Connectivity,% HH SMARTPHONE ONLY,2.002640399558418,0.14045100678886877,0.0009340768369585268,0.0
Concho,Internet Connectivity,% HH SMARTPHONE ONLY,2.268640399558418,0.1591063618960947,0.00025710267747808746,0.0
Cooke,Internet Connectivity,% HH SMARTPHONE ONLY,0.9897515106695298,0.06941415751674204,0.0014150154861163596,1.0
Coryell,Internet Connectivity,% HH SMARTPHONE ONLY,6.0386403995584175,0.4235074474383568,0.017216147361301795,1.0
Cottle,Internet Connectivity,% HH SMARTPHONE ONLY,4.8686403995584175,0.34145193813213753,0.0002305255935923196,0.0
Crane,Internet Connectivity,% HH SMARTPHONE ONLY,17.941359600441587,1.258279828769454,0.002877857795374628,0.0
Crockett,Internet Connectivity,% HH SMARTPHONE ONLY,1.9186403995584183,0.13455984201816587,0.00020394232326897908,0.0
Crosby,Internet Connectivity,% HH SMARTPHONE ONLY,0.8680262671082453,0.060877211486105476,0.0001528750090603688,0.0
Culberson,Internet Connectivity,% HH SMARTPHONE ONLY,4.901359600441582,0.34374663103176195,0.0003679563045549181,0.0
Dallam,Internet Connectivity,% HH SMARTPHONE ONLY,0.678640399558418,0.0475950287363608,0.00016567118482668677,1.0
Dallas,Internet Connectivity,% HH SMARTPHONE ONLY,2.5844167970739456,0.181252680806368,0.2317522206510512,1.0
Dawson,Internet Connectivity,% HH SMARTPHONE ONLY,11.171359600441582,0.783480001416373,0.004774380145200394,1.0
DeWitt,Internet Connectivity,% HH SMARTPHONE ONLY,1.5119737328917502,0.10603912368381035,0.0010284138089391632,1.0
Deaf Smith,Internet Connectivity,% HH SMARTPHONE ONLY,10.636359600441581,0.7459588924601103,0.006781741047766493,1.0
Delta,Internet Connectivity,% HH SMARTPHONE ONLY,3.3163596004415847,0.23258596244171292,0.0005951078361444095,0.0
Denton,Internet Connectivity,% HH SMARTPHONE ONLY,9.575635218211268,0.6715672006503383,0.297803909858402,1.0
Dickens,Internet Connectivity,% HH SMARTPHONE ONLY,2.758640399558418,0.1934714897251951,0.00016753313773427154,0.0
Dimmit,Internet Connectivity,% HH SMARTPHONE ONLY,1.0153070662250858,0.07120644309513054,0.0003001131702991334,1.0
Donley,Internet Connectivity,% HH SMARTPHONE ONLY,6.431359600441583,0.4510499893552795,0.0007189293887522861,0.0
Duval,Internet Connectivity,% HH SMARTPHONE ONLY,6.721359600441582,0.47138853439699197,0.002267186210576451,0.0
Eastland,Internet Connectivity,% HH SMARTPHONE ONLY,5.025783256701276,0.3524728246079424,0.0030564856636977468,0.0
Ector,Internet Connectivity,% HH SMARTPHONE ONLY,4.036511115593102,0.28309228667539094,0.022875590575806834,1.0
Edwards,Internet Connectivity,% HH SMARTPHONE ONLY,2.771359600441583,0.19436352434608073,0.00013521499057231751,0.0
El Paso,Internet Connectivity,% HH SMARTPHONE ONLY,0.3361935910477776,0.02357823618710444,0.009985449954971925,1.0
Ellis,Internet Connectivity,% HH SMARTPHONE ONLY,4.406418177336196,0.3090349468012855,0.02909693693787519,1.0
Erath,Internet Connectivity,% HH SMARTPHONE ONLY,2.624473732891751,0.18406199043865565,0.0038310967748380023,1.0
Falls,Internet Connectivity,% HH SMARTPHONE ONLY,2.06697373289175,0.1449628909188118,0.0012033666663821335,1.0
Fannin,Internet Connectivity,% HH SMARTPHONE ONLY,0.7513596004415817,0.05269503819346274,0.000919360625300999,1.0
Fayette,Internet Connectivity,% HH SMARTPHONE ONLY,6.074195955113973,0.42600106215611466,0.0050925289399987765,1.0
Fisher,Internet Connectivity,% HH SMARTPHONE ONLY,3.468640399558419,0.24326585862042224,0.0004370129581083743,0.0
Floyd,Internet Connectivity,% HH SMARTPHONE ONLY,3.616359600441582,0.2536258366227946,0.0006702835372632178,0.0
Foard,Internet Connectivity,% HH SMARTPHONE ONLY,1.6886403995584178,0.11842927181266974,6.344299232109489e-05,0.0
Fort Bend,Internet Connectivity,% HH SMARTPHONE ONLY,9.65239979805466,0.6769509243219002,0.2724901854794682,1.0
Franklin,Internet Connectivity,% HH SMARTPHONE ONLY,5.866140399558418,0.41140951978423473,0.002084983633657697,0.0
Freestone,Internet Connectivity,% HH SMARTPHONE ONLY,2.3013596004415806,0.16140105479571898,0.0015346219085717642,0.0
Frio,Internet Connectivity,% HH SMARTPHONE ONLY,3.6496929337749133,0.25596360042069244,0.0023022491695883027,1.0
Gaines,Internet Connectivity,% HH SMARTPHONE ONLY,0.6388596004415827,0.044805085375557115,0.00047342515108255426,1.0
Galveston,Internet Connectivity,% HH SMARTPHONE ONLY,5.380601183872145,0.3773572397575002,0.06474058832120276,1.0
Garza,Internet Connectivity,% HH SMARTPHONE ONLY,4.28197373289175,0.3003072952891329,0.0008544777545320751,0.0
Gillespie,Internet Connectivity,% HH SMARTPHONE ONLY,5.897211828129846,0.4135886496101325,0.005407503458773033,1.0
Glasscock,Internet Connectivity,% HH SMARTPHONE ONLY,2.521359600441583,0.17683029586184584,9.654534716793571e-05,0.0
Goliad,Internet Connectivity,% HH SMARTPHONE ONLY,1.1686403995584183,0.0819601565654612,0.00028116105688968864,0.0
Gonzales,Internet Connectivity,% HH SMARTPHONE ONLY,7.371359600441581,0.5169749284560026,0.004970600009726404,1.0
Gray,Internet Connectivity,% HH SMARTPHONE ONLY,3.7670738861558686,0.26419586865186195,0.0027436273429702627,1.0
Grayson,Internet Connectivity,% HH SMARTPHONE ONLY,2.1349737328917495,0.14973192906652366,0.009928919599816177,1.0
Gregg,Internet Connectivity,% HH SMARTPHONE ONLY,1.9540262671082491,0.1370415560216221,0.008329534064542333,1.0
Grimes,Internet Connectivity,% HH SMARTPHONE ONLY,3.5423903995584176,0.24843816102327143,0.003557310978200069,1.0
Guadalupe,Internet Connectivity,% HH SMARTPHONE ONLY,4.809859911753541,0.3373294912397468,0.028501795350434827,1.0
Hale,Internet Connectivity,% HH SMARTPHONE ONLY,8.851359600441581,0.6207716410826731,0.009876875844067885,1.0
Hall,Internet Connectivity,% HH SMARTPHONE ONLY,3.07135960044158,0.21540339852716242,0.0002977018158453135,0.0
Hamilton,Internet Connectivity,% HH SMARTPHONE ONLY,4.8686403995584175,0.34145193813213753,0.0013734648047217764,0.0
Hansford,Internet Connectivity,% HH SMARTPHONE ONLY,0.9536403995584184,0.0668815800690192,0.00017292667727787593,0.0
Hardeman,Internet Connectivity,% HH SMARTPHONE ONLY,1.7113596004415825,0.12002263557292478,0.00020839132640414616,0.0
Hardin,Internet Connectivity,% HH SMARTPHONE ONLY,2.8394096303276495,0.1991360712354864,0.005478179041344455,1.0
