zip,type,decommissioned,primary_city,acceptable_cities,unacceptable_cities,state,county,timezone,area_codes,world_region,country,latitude,longitude,irs_estimated_population
76131,STANDARD,0,Fort Worth,"Blue Mound, Ft Worth, Saginaw",,TX,Tarrant County,America/Chicago,"682, 817",NA,US,32.88,-97.35,49920
76132,STANDARD,0,Fort Worth,"Benbrook, Ft Worth",,TX,Tarrant County,America/Chicago,"682, 817",NA,US,32.67,-97.42,21060
76133,STANDARD,0,Fort Worth,Ft Worth,,TX,Tarrant County,America/Chicago,"682, 817",NA,US,32.65,-97.38,45080
76134,STANDARD,0,Fort Worth,"Edgecliff Village, Edgecliff Vlg, Ft Worth",,TX,Tarrant County,America/Chicago,"682, 817",NA,US,32.64,-97.34,24620
76135,STANDARD,0,Fort Worth,"Ft Worth, Lake Worth, Lakeside",,TX,Tarrant County,America/Chicago,"682, 817",NA,US,32.85,-97.48,19130
76136,PO BOX,0,Fort Worth,"Ft Worth, Lake Worth",,TX,Tarrant County,America/Chicago,682,NA,US,32.75,-97.33,560
76137,STANDARD,0,Fort Worth,"Ft Worth, Haltom City, Watauga",,TX,Tarrant County,America/Chicago,"682, 817",NA,US,32.86,-97.29,55070
76140,STANDARD,0,Fort Worth,"Everman, Forest Hill, Ft Worth",,TX,Tarrant County,America/Chicago,"682, 817",NA,US,32.62,-97.27,30080
76147,PO BOX,0,Fort Worth,Ft Worth,,TX,Tarrant County,America/Chicago,682,NA,US,32.75,-97.33,596
76148,STANDARD,0,Fort Worth,"Ft Worth, Haltom City, N Richland Hills, N Richlnd Hls, North Richland Hills, Watauga",,TX,Tarrant County,America/Chicago,"682, 817",NA,US,32.87,-97.25,21710
76150,UNIQUE,0,Fort Worth,Ft Worth,Shared Unique,TX,Tarrant County,America/Chicago,"682, 817",NA,US,32.75,-97.33,0
76155,STANDARD,0,Fort Worth,Ft Worth,,TX,Tarrant County,America/Chicago,"682, 817",NA,US,32.82,-97.05,4900
76161,PO BOX,0,Fort Worth,Ft Worth,,TX,Tarrant County,America/Chicago,682,NA,US,32.75,-97.33,1213
76162,PO BOX,0,Fort Worth,Ft Worth,,TX,Tarrant County,America/Chicago,682,NA,US,32.75,-97.33,615
76163,PO BOX,0,Fort Worth,Ft Worth,,TX,Tarrant County,America/Chicago,682,NA,US,32.75,-97.33,610
76164,STANDARD,0,Fort Worth,Ft Worth,,TX,Tarrant County,America/Chicago,"682, 817",NA,US,32.78,-97.35,13270
76166,UNIQUE,0,Fort Worth,Ft Worth,Cingular Wireless,TX,Tarrant County,America/Chicago,682,NA,US,32.72,-97.31,0
76177,STANDARD,0,Fort Worth,Ft Worth,,TX,Tarrant County,America/Chicago,"682, 817, 940",NA,US,32.98,-97.31,22150
76179,STANDARD,0,Fort Worth,"Ft Worth, Saginaw",,TX,Tarrant County,America/Chicago,"682, 817",NA,US,32.91,-97.43,68880
76180,STANDARD,0,North Richland Hills,"Fort Worth, Ft Worth, Haltom City, N Richland Hills, N Richlnd Hls, Richland Hills, Richland Hls",Northrichland Hills,TX,Tarrant County,America/Chicago,"682, 817",NA,US,32.86,-97.21,32470
76181,PO BOX,0,Fort Worth,Ft Worth,,TX,Tarrant County,America/Chicago,682,NA,US,32.75,-97.33,106
76182,STANDARD,0,North Richland Hills,"Fort Worth, Ft Worth, N Richland Hills, N Richlnd Hls",,TX,Tarrant County,America/Chicago,"682, 817",NA,US,32.89,-97.21,30220
76185,PO BOX,0,Fort Worth,Ft Worth,,TX,Tarrant County,America/Chicago,682,NA,US,32.75,-97.33,570
76190,UNIQUE,0,Fort Worth,,Verizon,TX,,America/Chicago,"682, 817",NA,US,32.75,-97.33,0
76191,UNIQUE,0,Fort Worth,Ft Worth,Chase Bank,TX,Tarrant County,America/Chicago,682,NA,US,32.75,-97.33,0
76192,UNIQUE,0,Fort Worth,Ft Worth,Kenneth Copeland Ministries,TX,Tarrant County,America/Chicago,682,NA,US,32.75,-97.33,0
76193,UNIQUE,0,Fort Worth,Ft Worth,Federal Aviation Administrat,TX,Tarrant County,America/Chicago,682,NA,US,32.75,-97.33,0
76195,UNIQUE,0,Fort Worth,Ft Worth,Colonial Financial,TX,Tarrant County,America/Chicago,682,NA,US,32.75,-97.33,0
76196,UNIQUE,0,Fort Worth,Ft Worth,Tarrant County Courthouse,TX,Tarrant County,America/Chicago,682,NA,US,32.75,-97.33,0
76197,UNIQUE,0,Fort Worth,Ft Worth,Bank Of America,TX,Tarrant County,America/Chicago,682,NA,US,32.75,-97.33,0
76198,UNIQUE,0,Fort Worth,Ft Worth,Jp Morgan Chase,TX,Tarrant County,America/Chicago,682,NA,US,32.75,-97.33,0
76199,UNIQUE,0,Fort Worth,Ft Worth,Jp Morgan Chase,TX,Tarrant County,America/Chicago,682,NA,US,32.75,-97.33,0
76201,STANDARD,0,Denton,,,TX,Denton County,America/Chicago,940,NA,US,33.21,-97.13,13620
76202,PO BOX,0,Denton,,,TX,Denton County,America/Chicago,940,NA,US,33.21,-97.13,1502
76203,PO BOX,0,Denton,,,TX,Denton County,America/Chicago,940,NA,US,33.21,-97.15,282
76204,PO BOX,0,Denton,,,TX,Denton County,America/Chicago,940,NA,US,33.21,-97.13,212
76205,STANDARD,0,Denton,,Shady Shores,TX,Denton County,America/Chicago,940,NA,US,33.19,-97.13,14000
76206,PO BOX,0,Denton,,,TX,Denton County,America/Chicago,940,NA,US,33.21,-97.13,741
76207,STANDARD,0,Denton,,,TX,Denton County,America/Chicago,940,NA,US,33.23,-97.18,15580
76208,STANDARD,0,Denton,"Corinth, Shady Shores",,TX,Denton County,America/Chicago,940,NA,US,33.21,-97.06,25050
76209,STANDARD,0,Denton,,,TX,Denton County,America/Chicago,940,NA,US,33.23,-97.11,23320
76210,STANDARD,0,Denton,Corinth,,TX,Denton County,America/Chicago,940,NA,US,33.14,-97.06,42020
76225,STANDARD,0,Alvord,,,TX,Wise County,America/Chicago,940,NA,US,33.35,-97.69,3510
76226,STANDARD,0,Argyle,"Bartonville, Lantana, Northlake",Corral City,TX,Denton County,America/Chicago,"682, 817, 940",NA,US,33.11,-97.17,40480
76227,STANDARD,0,Aubrey,"Crossroads, Krugerville, Providence Village, Providnce Vlg, Savannah",,TX,Denton County,America/Chicago,"214, 469, 940, 945, 972",NA,US,33.3,-96.98,53930
76228,STANDARD,0,Bellevue,,,TX,Clay County,America/Chicago,940,NA,US,33.63,-98.01,940
76230,STANDARD,0,Bowie,,"Fruitland, Newport, Postoak, Stoneburg",TX,Montague County,America/Chicago,940,NA,US,33.55,-97.84,8810
76233,STANDARD,0,Collinsville,,,TX,Grayson County,America/Chicago,"430, 903, 940",NA,US,33.55,-96.91,3640
76234,STANDARD,0,Decatur,,,TX,Wise County,America/Chicago,"682, 817, 940",NA,US,33.23,-97.59,18950
76238,STANDARD,0,Era,,,TX,Cooke County,America/Chicago,940,NA,US,33.48,-97.35,470
76239,STANDARD,0,Forestburg,,,TX,Montague County,America/Chicago,940,NA,US,33.54,-97.59,1000
76240,STANDARD,0,Gainesville,"Callisburg, Lake Kiowa, Oak Ridge",,TX,Cooke County,America/Chicago,"430, 580, 903, 940",NA,US,33.63,-97.15,24540
76241,PO BOX,0,Gainesville,,,TX,Cooke County,America/Chicago,940,NA,US,33.65,-97.18,1748
76244,STANDARD,0,Keller,"Fort Worth, Ft Worth",,TX,Tarrant County,America/Chicago,"682, 817",NA,US,32.93,-97.28,75310
76245,STANDARD,0,Gordonville,,,TX,Grayson County,America/Chicago,"430, 580, 903",NA,US,33.84,-96.88,1800
76246,PO BOX,0,Greenwood,,,TX,Wise County,America/Chicago,940,NA,US,33.38,-97.47,96
76247,STANDARD,0,Justin,Northlake,,TX,Denton County,America/Chicago,"682, 817, 940",NA,US,33.08,-97.29,20610
76248,STANDARD,0,Keller,,,TX,Tarrant County,America/Chicago,"682, 817",NA,US,32.93,-97.22,39060
76249,STANDARD,0,Krum,,,TX,Denton County,America/Chicago,940,NA,US,33.26,-97.22,9580
76250,STANDARD,0,Lindsay,,,TX,Cooke County,America/Chicago,940,NA,US,33.63,-97.24,1240
76251,STANDARD,0,Montague,,,TX,Montague County,America/Chicago,940,NA,US,33.67,-97.72,670
76252,STANDARD,0,Muenster,,,TX,Cooke County,America/Chicago,"580, 940",NA,US,33.65,-97.37,3020
76253,PO BOX,0,Myra,,,TX,Cooke County,America/Chicago,940,NA,US,33.63,-97.31,214
76255,STANDARD,0,Nocona,,,TX,Montague County,America/Chicago,"580, 940",NA,US,33.78,-97.73,4610
76258,STANDARD,0,Pilot Point,,,TX,Denton County,America/Chicago,"430, 903, 940",NA,US,33.39,-96.95,6930
76259,STANDARD,0,Ponder,,,TX,Denton County,America/Chicago,940,NA,US,33.17,-97.28,6600
76261,STANDARD,0,Ringgold,,,TX,Montague County,America/Chicago,940,NA,US,33.8,-97.95,258
76262,STANDARD,0,Roanoke,"Keller, Northlake, Trophy Club, Westlake",,TX,Denton County,America/Chicago,"682, 817, 940",NA,US,33,-97.23,42710
76263,STANDARD,0,Rosston,,,TX,Cooke County,America/Chicago,940,NA,US,33.5,-97.44,85
76264,STANDARD,0,Sadler,,,TX,Grayson County,America/Chicago,"430, 903",NA,US,33.74,-96.84,1390
76265,STANDARD,0,Saint Jo,,,TX,Montague County,America/Chicago,"580, 940",NA,US,33.69,-97.52,1550
76266,STANDARD,0,Sanger,,,TX,Denton County,America/Chicago,940,NA,US,33.36,-97.17,16600
76267,PO BOX,0,Slidell,,,TX,Wise County,America/Chicago,940,NA,US,33.37,-97.4,285
76268,PO BOX,0,Southmayd,,,TX,Grayson County,America/Chicago,"430, 903",NA,US,33.63,-96.77,367
76270,STANDARD,0,Sunset,,,TX,Montague County,America/Chicago,940,NA,US,33.45,-97.77,2200
76271,STANDARD,0,Tioga,,,TX,Grayson County,America/Chicago,"430, 903, 940",NA,US,33.47,-96.91,1800
76272,STANDARD,0,Valley View,,,TX,Cooke County,America/Chicago,940,NA,US,33.48,-97.16,5500
76273,STANDARD,0,Whitesboro,,,TX,Grayson County,America/Chicago,"430, 580, 903, 940",NA,US,33.65,-96.9,9320
76299,UNIQUE,1,Roanoke,,International Business Machi,TX,Denton County,America/Chicago,682,NA,US,32.99,-97.23,0
76301,STANDARD,0,Wichita Falls,,,TX,Wichita County,America/Chicago,940,NA,US,33.89,-98.51,12330
76302,STANDARD,0,Wichita Falls,,,TX,Wichita County,America/Chicago,940,NA,US,33.86,-98.49,11040
76305,STANDARD,0,Wichita Falls,"Cashion Cmnty, Cashion Community, Dean, Jolly, Pleasant Valley, Pleasant Vly",,TX,Wichita County,America/Chicago,"580, 940",NA,US,34,-98.39,4470
76306,STANDARD,0,Wichita Falls,,,TX,Wichita County,America/Chicago,940,NA,US,33.94,-98.52,12670
76307,PO BOX,0,Wichita Falls,,,TX,Wichita County,America/Chicago,940,NA,US,33.89,-98.51,974
76308,STANDARD,0,Wichita Falls,,Lakeside City,TX,Wichita County,America/Chicago,940,NA,US,33.85,-98.54,17070
76309,STANDARD,0,Wichita Falls,,,TX,Wichita County,America/Chicago,940,NA,US,33.89,-98.54,11090
76310,STANDARD,0,Wichita Falls,,,TX,Wichita County,America/Chicago,940,NA,US,33.8,-98.51,17990
76311,STANDARD,0,Sheppard AFB,,,TX,Wichita County,America/Chicago,940,NA,US,33.97,-98.51,2630
76351,PO BOX,0,Archer City,,,TX,Archer County,America/Chicago,940,NA,US,33.59,-98.62,1680
76352,PO BOX,0,Bluegrove,,,TX,Clay County,America/Chicago,940,NA,US,33.67,-98.25,24
76354,STANDARD,0,Burkburnett,,,TX,Wichita County,America/Chicago,"580, 940",NA,US,34.07,-98.56,10400
76357,STANDARD,0,Byers,,,TX,Clay County,America/Chicago,"580, 940",NA,US,34.07,-98.19,520
76360,STANDARD,0,Electra,,,TX,Wichita County,America/Chicago,"580, 940",NA,US,34.03,-98.91,2300
76363,STANDARD,0,Goree,,,TX,Knox County,America/Chicago,940,NA,US,33.46,-99.52,210
76364,STANDARD,0,Harrold,,,TX,Wilbarger County,America/Chicago,"580, 940",NA,US,34.14,-99.01,198
76365,STANDARD,0,Henrietta,,,TX,Clay County,America/Chicago,"580, 940",NA,US,33.81,-98.19,4190
76366,STANDARD,0,Holliday,,Dundee,TX,Archer County,America/Chicago,940,NA,US,33.81,-98.68,1980
76367,STANDARD,0,Iowa Park,,,TX,Wichita County,America/Chicago,940,NA,US,33.95,-98.68,8920
76369,PO BOX,0,Kamay,,,TX,Wichita County,America/Chicago,940,NA,US,33.85,-98.82,211
76370,PO BOX,0,Megargel,,,TX,Archer County,America/Chicago,940,NA,US,33.45,-98.92,295
76371,STANDARD,0,Munday,,,TX,Knox County,America/Chicago,940,NA,US,33.44,-99.62,1380
76372,STANDARD,0,Newcastle,Elbert,,TX,Young County,America/Chicago,940,NA,US,33.19,-98.74,740
76373,STANDARD,0,Oklaunion,,,TX,Wilbarger County,America/Chicago,"580, 940",NA,US,34.13,-99.13,166
76374,STANDARD,0,Olney,,,TX,Young County,America/Chicago,940,NA,US,33.36,-98.75,3330
76377,STANDARD,0,Petrolia,,,TX,Clay County,America/Chicago,940,NA,US,34.01,-98.23,580
76379,STANDARD,0,Scotland,,,TX,Archer County,America/Chicago,940,NA,US,33.67,-98.49,500
76380,STANDARD,0,Seymour,"Red Springs, Vera",,TX,Baylor County,America/Chicago,940,NA,US,33.59,-99.25,2890
76384,STANDARD,0,Vernon,,,TX,Wilbarger County,America/Chicago,"580, 940",NA,US,34.14,-99.3,9910
76385,PO BOX,0,Vernon,,,TX,Wilbarger County,America/Chicago,940,NA,US,34.14,-99.3,767
76388,STANDARD,0,Weinert,,,TX,Haskell County,America/Chicago,940,NA,US,33.32,-99.67,217
76389,STANDARD,0,Windthorst,,Antelope,TX,Archer County,America/Chicago,940,NA,US,33.57,-98.43,1290
76401,STANDARD,0,Stephenville,,,TX,Erath County,America/Chicago,"254, 940",NA,US,32.21,-98.21,22120
76402,UNIQUE,0,Stephenville,,Tarleton State Univ,TX,Erath County,America/Chicago,254,NA,US,32.22,-98.22,93
76424,STANDARD,0,Breckenridge,,,TX,Stephens County,America/Chicago,"254, 325, 940",NA,US,32.75,-98.91,6740
76426,STANDARD,0,Bridgeport,Runaway Bay,Lake Bridgeport,TX,Wise County,America/Chicago,940,NA,US,33.2,-97.75,10720
76427,STANDARD,0,Bryson,,,TX,Jack County,America/Chicago,940,NA,US,33.15,-98.38,670
76429,STANDARD,0,Caddo,,,TX,Stephens County,America/Chicago,"254, 940",NA,US,32.68,-98.64,176
76430,STANDARD,0,Albany,,,TX,Shackelford County,America/Chicago,"254, 325, 940",NA,US,32.72,-99.29,2230
76431,STANDARD,0,Chico,,,TX,Wise County,America/Chicago,940,NA,US,33.29,-97.79,3470
76432,STANDARD,0,Blanket,,,TX,Brown County,America/Chicago,"254, 325",NA,US,31.82,-98.78,1160
76433,STANDARD,0,Bluff Dale,,,TX,Erath County,America/Chicago,254,NA,US,32.35,-98.02,1790
76435,STANDARD,0,Carbon,,,TX,Eastland County,America/Chicago,254,NA,US,32.26,-98.82,620
76436,STANDARD,0,Carlton,,,TX,Hamilton County,America/Chicago,"254, 325",NA,US,31.86,-98.23,240
76437,STANDARD,0,Cisco,,,TX,Eastland County,America/Chicago,"254, 325",NA,US,32.38,-98.98,4610
76439,PO BOX,0,Dennis,,,TX,Parker County,America/Chicago,"682, 817",NA,US,32.62,-97.93,285
76442,STANDARD,0,Comanche,Hasse,,TX,Comanche County,America/Chicago,"254, 325",NA,US,31.89,-98.6,6570
76443,STANDARD,0,Cross Plains,,,TX,Callahan County,America/Chicago,"254, 325",NA,US,32.12,-99.16,1580
76444,STANDARD,0,De Leon,,,TX,Comanche County,America/Chicago,254,NA,US,32.11,-98.53,3160
76445,STANDARD,0,Desdemona,,,TX,Eastland County,America/Chicago,254,NA,US,32.29,-98.56,310
76446,STANDARD,0,Dublin,Lingleville,,TX,Erath County,America/Chicago,254,NA,US,32.08,-98.33,7340
76448,STANDARD,0,Eastland,,,TX,Eastland County,America/Chicago,254,NA,US,32.4,-98.81,4930
76449,STANDARD,0,Graford,,,TX,Palo Pinto County,America/Chicago,940,NA,US,32.93,-98.24,2020
76450,STANDARD,0,Graham,,,TX,Young County,America/Chicago,"254, 940",NA,US,33.1,-98.57,11750
76452,PO BOX,0,Energy,,,TX,Comanche County,America/Chicago,"254, 325",NA,US,31.75,-98.36,79
76453,STANDARD,0,Gordon,,,TX,Palo Pinto County,America/Chicago,"254, 940",NA,US,32.54,-98.36,1140
76454,STANDARD,0,Gorman,,,TX,Eastland County,America/Chicago,254,NA,US,32.21,-98.67,1380
76455,STANDARD,0,Gustine,,,TX,Comanche County,America/Chicago,"254, 325",NA,US,31.84,-98.4,700
76457,STANDARD,0,Hico,,Duffau,TX,Hamilton County,America/Chicago,254,NA,US,31.98,-98.02,3240
76458,STANDARD,0,Jacksboro,,,TX,Jack County,America/Chicago,940,NA,US,33.22,-98.15,4790
76459,STANDARD,0,Jermyn,,,TX,Jack County,America/Chicago,940,NA,US,33.25,-98.39,144
76460,STANDARD,0,Loving,,,TX,Young County,America/Chicago,940,NA,US,33.27,-98.48,380
76461,PO BOX,0,Lingleville,,,TX,Erath County,America/Chicago,254,NA,US,32.26,-98.36,208
76462,STANDARD,0,Lipan,,,TX,Hood County,America/Chicago,"254, 682, 817, 940",NA,US,32.51,-98.04,3500
76463,STANDARD,0,Mingus,,,TX,Palo Pinto County,America/Chicago,"254, 940",NA,US,32.53,-98.42,360
76464,STANDARD,0,Moran,,,TX,Shackelford County,America/Chicago,"254, 325",NA,US,32.54,-99.16,350
76465,PO BOX,0,Morgan Mill,,,TX,Erath County,America/Chicago,254,NA,US,32.4,-98.17,299
76466,PO BOX,0,Olden,,,TX,Eastland County,America/Chicago,254,NA,US,32.42,-98.73,293
76467,PO BOX,0,Paluxy,,,TX,Hood County,America/Chicago,254,NA,US,32.35,-97.89,63
76468,PO BOX,0,Proctor,,,TX,Comanche County,America/Chicago,254,NA,US,32.01,-98.42,250
76469,PO BOX,0,Putnam,,,TX,Callahan County,America/Chicago,"254, 325",NA,US,32.36,-99.19,78
76470,STANDARD,0,Ranger,,,TX,Eastland County,America/Chicago,254,NA,US,32.47,-98.67,2260
76471,STANDARD,0,Rising Star,,,TX,Eastland County,America/Chicago,254,NA,US,32.09,-98.96,1390
76472,STANDARD,0,Santo,,,TX,Palo Pinto County,America/Chicago,"254, 682, 817, 940",NA,US,32.58,-98.18,1480
76474,STANDARD,0,Sidney,,,TX,Comanche County,America/Chicago,"254, 325",NA,US,31.92,-98.77,260
76475,STANDARD,0,Strawn,,,TX,Palo Pinto County,America/Chicago,"254, 940",NA,US,32.67,-98.49,780
76476,STANDARD,0,Tolar,,,TX,Hood County,America/Chicago,"254, 682, 817",NA,US,32.39,-97.91,2940
76481,STANDARD,0,South Bend,Eliasville,,TX,Young County,America/Chicago,940,NA,US,33,-98.66,166
76483,STANDARD,0,Throckmorton,,,TX,Throckmorton County,America/Chicago,"325, 940",NA,US,33.18,-99.17,860
76484,STANDARD,0,Palo Pinto,,,TX,Palo Pinto County,America/Chicago,940,NA,US,32.76,-98.28,880
76485,PO BOX,0,Peaster,,,TX,Parker County,America/Chicago,"682, 817",NA,US,32.87,-97.86,325
76486,STANDARD,0,Perrin,,,TX,Jack County,America/Chicago,940,NA,US,33.08,-98.05,1180
76487,STANDARD,0,Poolville,,,TX,Parker County,America/Chicago,"682, 817, 940",NA,US,32.97,-97.87,3160
76490,STANDARD,0,Whitt,,,TX,Parker County,America/Chicago,940,NA,US,32.96,-98.02,180
76491,STANDARD,0,Woodson,,,TX,Throckmorton County,America/Chicago,"254, 325, 940",NA,US,33.01,-99.05,370
76501,STANDARD,0,Temple,,"Moffatt, Oenaville, Oscar, Ratibor, Seaton, Zabcikville",TX,Bell County,America/Chicago,254,NA,US,31.08,-97.25,14700
76502,STANDARD,0,Temple,,,TX,Bell County,America/Chicago,254,NA,US,31.1,-97.41,46600
76503,PO BOX,0,Temple,,,TX,Bell County,America/Chicago,254,NA,US,31.09,-97.36,1131
76504,STANDARD,0,Temple,,,TX,Bell County,America/Chicago,254,NA,US,31.09,-97.36,20430
76505,PO BOX,1,Temple,,,TX,Bell County,America/Chicago,254,NA,US,31.09,-97.36,774
76508,UNIQUE,0,Temple,,Scott And White Hospital,TX,Bell County,America/Chicago,254,NA,US,31.08,-97.36,0
76511,STANDARD,0,Bartlett,,,TX,Williamson County,America/Chicago,"254, 512, 737",NA,US,30.79,-97.42,2120
76513,STANDARD,0,Belton,"Morgans Point, Morgans Point Resort",,TX,Bell County,America/Chicago,254,NA,US,31.06,-97.46,38200
76518,STANDARD,0,Buckholts,,"Sharp, South Elm, Val Verde, Yarrelton",TX,Milam County,America/Chicago,"254, 512, 737",NA,US,30.87,-97.12,1200
76519,STANDARD,0,Burlington,Ben Arnold,"Cyclone, Meeks",TX,Bell County,America/Chicago,254,NA,US,31.02,-97.12,490
76520,STANDARD,0,Cameron,Maysfield,"Cross Roads, Hoyte, Jones Prairie, Pettibone",TX,Milam County,America/Chicago,"254, 512, 737, 979",NA,US,30.85,-96.97,6830
76522,STANDARD,0,Copperas Cove,,Topsey,TX,Coryell County,America/Chicago,254,NA,US,31.11,-97.9,37750
76523,PO BOX,0,Davilla,,,TX,Milam County,America/Chicago,"254, 512, 737",NA,US,30.8,-97.27,176
76524,STANDARD,0,Eddy,,"Blevins, Cego, Dot",TX,McLennan County,America/Chicago,254,NA,US,31.27,-97.2,2540
76525,STANDARD,0,Evant,Bee House,,TX,Coryell County,America/Chicago,254,NA,US,31.47,-98.14,980
76526,PO BOX,0,Flat,,,TX,Coryell County,America/Chicago,254,NA,US,31.31,-97.57,142
76527,STANDARD,0,Florence,,,TX,Williamson County,America/Chicago,"254, 512, 737",NA,US,30.83,-97.79,4730
76528,STANDARD,0,Gatesville,"Izoro, Leon Junction, South Mountain, South Mtn","Arnett, Ater, Fort Gates, Levita, Mountain, Pidcoke",TX,Coryell County,America/Chicago,254,NA,US,31.44,-97.73,15080
76530,STANDARD,0,Granger,,Friendship,TX,Williamson County,America/Chicago,"254, 512, 737",NA,US,30.71,-97.44,2600
76531,STANDARD,0,Hamilton,,"Indian Gap, Shive",TX,Hamilton County,America/Chicago,"254, 325",NA,US,31.7,-98.12,4160
76533,PO BOX,0,Heidenheimer,,,TX,Bell County,America/Chicago,254,NA,US,31.01,-97.32,217
76534,STANDARD,0,Holland,,"Sparks, Vilas",TX,Bell County,America/Chicago,254,NA,US,30.88,-97.4,2530
76537,STANDARD,0,Jarrell,,"New Corn Hill, Theon",TX,Williamson County,America/Chicago,"254, 512, 737",NA,US,30.81,-97.6,14150
76538,STANDARD,0,Jonesboro,,"Ireland, Lanham, Pancake",TX,Coryell County,America/Chicago,254,NA,US,31.65,-97.9,740
76539,STANDARD,0,Kempner,,Rumley,TX,Lampasas County,America/Chicago,"254, 512, 737",NA,US,31.07,-98,8610
76540,PO BOX,0,Killeen,,,TX,Bell County,America/Chicago,254,NA,US,31.09,-97.71,936
76541,STANDARD,0,Killeen,,,TX,Bell County,America/Chicago,254,NA,US,31.11,-97.73,14700
76542,STANDARD,0,Killeen,,"Maxdale, Youngsport",TX,Bell County,America/Chicago,254,NA,US,31.01,-97.75,49390
76543,STANDARD,0,Killeen,,,TX,Bell County,America/Chicago,254,NA,US,31.09,-97.71,26430
76544,STANDARD,0,Fort Hood,Killeen,"Chaffee Village, Clear Creek, Mcnair Village, Montague Village",TX,Coryell County,America/Chicago,254,NA,US,31.14,-97.76,18600
76545,UNIQUE,1,Killeen,,Fort Hood 1st Cavlry Div,TX,Bell County,America/Chicago,254,NA,US,31.11,-97.72,35
76546,UNIQUE,1,Killeen,,Fort Hood 2nd Armrd Div,TX,Bell County,America/Chicago,254,NA,US,31.11,-97.72,0
76547,PO BOX,0,Killeen,,,TX,Bell County,America/Chicago,254,NA,US,31.09,-97.71,900
76548,STANDARD,0,Harker Heights,"Harker Hts, Killeen",,TX,Bell County,America/Chicago,254,NA,US,31.06,-97.65,29990
76549,STANDARD,0,Killeen,,,TX,Bell County,America/Chicago,"254, 512, 737",NA,US,31.02,-97.83,50700
76550,STANDARD,0,Lampasas,,"Lake Victor, Naruna, Nix, Watson",TX,Lampasas County,America/Chicago,"254, 325, 512, 737",NA,US,31.06,-98.18,11750
76554,STANDARD,0,Little River Academy,Ltl Rvr Acad,Academy,TX,Bell County,America/Chicago,254,NA,US,30.97,-97.37,2080
76556,STANDARD,0,Milano,,,TX,Milam County,America/Chicago,"254, 512, 737, 979",NA,US,30.7,-96.85,1260
76557,STANDARD,0,Moody,,"Meador Grove, Stampede, White Hall, Whitson, Willow Grove",TX,McLennan County,America/Chicago,254,NA,US,31.3,-97.36,4960
76558,PO BOX,0,Mound,,,TX,Coryell County,America/Chicago,254,NA,US,31.31,-97.57,83
76559,STANDARD,0,Nolanville,,,TX,Bell County,America/Chicago,254,NA,US,31.07,-97.61,6010
76561,STANDARD,0,Oglesby,,"Cavitt, Pecangrove",TX,Coryell County,America/Chicago,254,NA,US,31.41,-97.5,1000
76564,PO BOX,0,Pendleton,,,TX,Bell County,America/Chicago,254,NA,US,31.12,-97.23,202
76565,STANDARD,0,Pottsville,,,TX,Hamilton County,America/Chicago,254,NA,US,31.64,-98.35,90
76566,STANDARD,0,Purmela,,South Purmela,TX,Coryell County,America/Chicago,254,NA,US,31.55,-98.05,260
76567,STANDARD,0,Rockdale,,"Minerva, Praesel, Salty",TX,Milam County,America/Chicago,"254, 512, 737, 979",NA,US,30.65,-97,8100
76569,STANDARD,0,Rogers,,"Edgeworth, Leedale, Red Ranger",TX,Bell County,America/Chicago,254,NA,US,30.93,-97.22,2670
