zip,primary_city,area_codes,COUNTY_NAME,POP_COU,HOU_COU,POP_URB,POPPCT_URB,POP_RUR,POPPCT_RUR,COUNTYFIPS,ACS_PCT_BACHELOR_DGR,ACS_PCT_COLLEGE_ASSOCIATE_DGR,ACS_PCT_GRADUATE_DGR,ACS_PCT_HS_GRADUATE,ACS_PCT_LT_HS,ACS_PCT_NO_WORK_NO_SCHL_16_19,ACS_PCT_POSTHS_ED,ACS_PCT_VET_BACHELOR,ACS_PCT_VET_COLLEGE,ACS_PCT_VET_HS,ACS_PCT_HH_LIMIT_ENGLISH,ACS_PCT_HH_BROADBAND,ACS_PCT_HH_BROADBAND_ANY,ACS_PCT_HH_BROADBAND_ONLY,ACS_PCT_HH_CELLULAR,ACS_PCT_HH_CELLULAR_ONLY,ACS_PCT_HH_DIAL_INTERNET_ONLY,ACS_PCT_HH_INTERNET,ACS_PCT_HH_INTERNET_NO_SUBS,ACS_PCT_HH_NO_COMP_DEV,ACS_PCT_HH_NO_INTERNET,ACS_PCT_HH_OTHER_COMP,ACS_PCT_HH_OTHER_COMP_ONLY,ACS_PCT_HH_PC,ACS_PCT_HH_PC_ONLY,ACS_PCT_HH_SAT_INTERNET,ACS_PCT_HH_SMARTPHONE,ACS_PCT_HH_SMARTPHONE_ONLY,ACS_PCT_HH_TABLET,ACS_PCT_HH_TABLET_ONLY,ACS_PCT_CHILDREN_GRANDPARENT,ACS_PCT_CHILD_1FAM,ACS_PCT_GRANDP_NO_RESPS,ACS_PCT_GRANDP_RESPS_NO_P,ACS_PCT_GRANDP_RESPS_P,ACS_PCT_HH_1PERS,ACS_PCT_HH_ABOVE65,ACS_PCT_HH_ALONE_ABOVE65,ACS_PCT_HH_KID_1PRNT,ACS_TOT_GRANDCHILDREN_GP,ACS_PCT_HEALTH_INC_138_199,ACS_PCT_HEALTH_INC_200_399,ACS_PCT_HEALTH_INC_ABOVE400,ACS_PCT_HEALTH_INC_BELOW137,ACS_PCT_HH_1FAM_FOOD_STMP,ACS_PCT_HH_FOOD_STMP,ACS_PCT_HH_FOOD_STMP_BLW_POV,ACS_PCT_HH_NO_FD_STMP_BLW_POV,ACS_PCT_HH_PUB_ASSIST,ACS_PCT_INC50,ACS_PCT_INC50_ABOVE65,ACS_PCT_NONVET_POV_18_64,ACS_PCT_PERSON_INC_100_124,ACS_PCT_PERSON_INC_125_199,ACS_PCT_PERSON_INC_ABOVE200,ACS_PCT_PERSON_INC_BELOW99,ACS_PCT_POV_AIAN,ACS_PCT_POV_ASIAN,ACS_PCT_POV_BLACK,ACS_PCT_POV_HISPANIC,ACS_PCT_POV_MULTI,ACS_PCT_POV_NHPI,ACS_PCT_POV_OTHER,ACS_PCT_POV_WHITE,ACS_PCT_VET_POV_18_64,ACS_TOT_CIVIL_NONINST_POP_POV,ACS_TOT_CIVIL_POP_POV,ACS_TOT_POP_POV
75882,Palestine,903,Anderson,57922.0,20131.0,18615.0,32.14,39307.0,67.86,48001,7.841666666666666,32.505833333333335,4.401666666666666,38.857499999999995,16.396666666666665,0.48416666666666663,44.7475,21.754166666666666,43.48666666666667,34.76,1.9883333333333333,45.03583333333333,67.54666666666667,12.244166666666667,52.39833333333333,13.515,0.4166666666666667,67.96333333333332,2.1575,11.7675,21.545833333333334,6.010000000000001,0.0,61.189166666666665,4.223333333333334,16.269166666666667,72.36,12.733333333333333,46.87833333333333,0.625,10.084166666666667,30.834999999999997,37.776666666666664,20.465833333333332,33.424166666666665,23.50916666666667,29.44666666666667,10.115833333333333,16.695833333333333,103.25,19.629166666666666,32.141666666666666,21.355,26.874166666666667,27.555000000000003,10.730833333333335,4.674166666666667,6.685833333333334,12.410833333333334,4.845833333333333,2.404166666666667,18.849999999999998,4.595833333333333,21.844166666666666,53.49666666666667,20.06416666666667,18.616666666666664,9.615,22.0325,21.848333333333333,22.510833333333334,0.0,10.224166666666667,9.229166666666666,2.7449999999999997,3700.1666666666665,2778.0833333333335,3700.1666666666665
75884,Tennessee Colony,"430, 903",Anderson,57922.0,20131.0,18615.0,32.14,39307.0,67.86,48001,7.841666666666666,32.505833333333335,4.401666666666666,38.857499999999995,16.396666666666665,0.48416666666666663,44.7475,21.754166666666666,43.48666666666667,34.76,1.9883333333333333,45.03583333333333,67.54666666666667,12.244166666666667,52.39833333333333,13.515,0.4166666666666667,67.96333333333332,2.1575,11.7675,21.545833333333334,6.010000000000001,0.0,61.189166666666665,4.223333333333334,16.269166666666667,72.36,12.733333333333333,46.87833333333333,0.625,10.084166666666667,30.834999999999997,37.776666666666664,20.465833333333332,33.424166666666665,23.50916666666667,29.44666666666667,10.115833333333333,16.695833333333333,103.25,19.629166666666666,32.141666666666666,21.355,26.874166666666667,27.555000000000003,10.730833333333335,4.674166666666667,6.685833333333334,12.410833333333334,4.845833333333333,2.404166666666667,18.849999999999998,4.595833333333333,21.844166666666666,53.49666666666667,20.06416666666667,18.616666666666664,9.615,22.0325,21.848333333333333,22.510833333333334,0.0,10.224166666666667,9.229166666666666,2.7449999999999997,3700.1666666666665,2778.0833333333335,3700.1666666666665
75886,Tennessee Colony,"430, 903",Anderson,57922.0,20131.0,18615.0,32.14,39307.0,67.86,48001,7.841666666666666,32.505833333333335,4.401666666666666,38.857499999999995,16.396666666666665,0.48416666666666663,44.7475,21.754166666666666,43.48666666666667,34.76,1.9883333333333333,45.03583333333333,67.54666666666667,12.244166666666667,52.39833333333333,13.515,0.4166666666666667,67.96333333333332,2.1575,11.7675,21.545833333333334,6.010000000000001,0.0,61.189166666666665,4.223333333333334,16.269166666666667,72.36,12.733333333333333,46.87833333333333,0.625,10.084166666666667,30.834999999999997,37.776666666666664,20.465833333333332,33.424166666666665,23.50916666666667,29.44666666666667,10.115833333333333,16.695833333333333,103.25,19.629166666666666,32.141666666666666,21.355,26.874166666666667,27.555000000000003,10.730833333333335,4.674166666666667,6.685833333333334,12.410833333333334,4.845833333333333,2.404166666666667,18.849999999999998,4.595833333333333,21.844166666666666,53.49666666666667,20.06416666666667,18.616666666666664,9.615,22.0325,21.848333333333333,22.510833333333334,0.0,10.224166666666667,9.229166666666666,2.7449999999999997,3700.1666666666665,2778.0833333333335,3700.1666666666665
79714,Andrews,"432, 575",Andrews,18610.0,7020.0,15201.0,81.68,3409.0,18.32,48003,11.4475,27.9125,4.1925,33.095,23.35,0.0,43.55,28.9325,31.685,39.3825,8.120000000000001,63.585,89.39500000000001,6.1525,80.5375,18.565,0.1275,89.52250000000001,0.7224999999999999,6.565,9.754999999999999,1.4825,0.2375,70.9225,3.3649999999999998,8.9,85.825,12.7075,63.81249999999999,0.185,8.79,27.96,47.8025,19.1,33.0975,17.8775,22.322499999999998,7.277500000000001,16.767500000000002,102.5,9.615,35.28,36.475,18.6325,11.4125,7.5825,3.515,6.6575,7.5825,7.3625,3.05,9.4775,5.74,12.32,71.7525,10.19,0.0,0.0,0.0,16.1825,2.86,0.0,6.445,3.3325,4.86,4529.5,3137.0,4529.5
75901,Lufkin,936,Angelina,86395.0,36480.0,41551.0,48.09,44844.0,51.91,48005,12.64857142857143,33.95619047619048,5.838095238095238,30.977619047619047,16.57904761904762,4.7752380952380955,52.44380952380952,18.33857142857143,41.577619047619045,40.083333333333336,2.256666666666667,63.46333333333333,84.76571428571428,8.862380952380951,74.19428571428571,14.49952380952381,0.29285714285714287,85.05952380952381,1.53,10.047142857142857,13.41095238095238,2.0985714285714288,0.0,70.20714285714286,5.48952380952381,6.886666666666667,80.57333333333334,10.967142857142857,59.63619047619047,1.0461904761904761,12.400476190476189,35.43666666666667,45.82809523809524,21.942857142857143,32.22857142857143,23.362857142857145,31.778095238095233,9.943333333333333,23.423809523809524,120.85714285714286,15.026666666666667,31.463809523809523,25.89095238095238,27.61952380952381,42.56333333333333,19.355238095238093,9.342380952380953,6.512857142857143,19.982857142857142,6.592380952380952,3.4342857142857146,16.405238095238094,7.1085714285714285,18.352857142857143,57.37142857142857,17.166190476190476,10.395714285714286,2.9314285714285715,14.47,29.201428571428572,12.452857142857143,0.0,11.297142857142857,14.445238095238096,10.26952380952381,4015.3809523809523,2988.5238095238096,4018.190476190476
75902,Lufkin,936,Angelina,86395.0,36480.0,41551.0,48.09,44844.0,51.91,48005,12.64857142857143,33.95619047619048,5.838095238095238,30.977619047619047,16.57904761904762,4.7752380952380955,52.44380952380952,18.33857142857143,41.577619047619045,40.083333333333336,2.256666666666667,63.46333333333333,84.76571428571428,8.862380952380951,74.19428571428571,14.49952380952381,0.29285714285714287,85.05952380952381,1.53,10.047142857142857,13.41095238095238,2.0985714285714288,0.0,70.20714285714286,5.48952380952381,6.886666666666667,80.57333333333334,10.967142857142857,59.63619047619047,1.0461904761904761,12.400476190476189,35.43666666666667,45.82809523809524,21.942857142857143,32.22857142857143,23.362857142857145,31.778095238095233,9.943333333333333,23.423809523809524,120.85714285714286,15.026666666666667,31.463809523809523,25.89095238095238,27.61952380952381,42.56333333333333,19.355238095238093,9.342380952380953,6.512857142857143,19.982857142857142,6.592380952380952,3.4342857142857146,16.405238095238094,7.1085714285714285,18.352857142857143,57.37142857142857,17.166190476190476,10.395714285714286,2.9314285714285715,14.47,29.201428571428572,12.452857142857143,0.0,11.297142857142857,14.445238095238096,10.26952380952381,4015.3809523809523,2988.5238095238096,4018.190476190476
75903,Lufkin,936,Angelina,86395.0,36480.0,41551.0,48.09,44844.0,51.91,48005,12.64857142857143,33.95619047619048,5.838095238095238,30.977619047619047,16.57904761904762,4.7752380952380955,52.44380952380952,18.33857142857143,41.577619047619045,40.083333333333336,2.256666666666667,63.46333333333333,84.76571428571428,8.862380952380951,74.19428571428571,14.49952380952381,0.29285714285714287,85.05952380952381,1.53,10.047142857142857,13.41095238095238,2.0985714285714288,0.0,70.20714285714286,5.48952380952381,6.886666666666667,80.57333333333334,10.967142857142857,59.63619047619047,1.0461904761904761,12.400476190476189,35.43666666666667,45.82809523809524,21.942857142857143,32.22857142857143,23.362857142857145,31.778095238095233,9.943333333333333,23.423809523809524,120.85714285714286,15.026666666666667,31.463809523809523,25.89095238095238,27.61952380952381,42.56333333333333,19.355238095238093,9.342380952380953,6.512857142857143,19.982857142857142,6.592380952380952,3.4342857142857146,16.405238095238094,7.1085714285714285,18.352857142857143,57.37142857142857,17.166190476190476,10.395714285714286,2.9314285714285715,14.47,29.201428571428572,12.452857142857143,0.0,11.297142857142857,14.445238095238096,10.26952380952381,4015.3809523809523,2988.5238095238096,4018.190476190476
75904,Lufkin,936,Angelina,86395.0,36480.0,41551.0,48.09,44844.0,51.91,48005,12.64857142857143,33.95619047619048,5.838095238095238,30.977619047619047,16.57904761904762,4.7752380952380955,52.44380952380952,18.33857142857143,41.577619047619045,40.083333333333336,2.256666666666667,63.46333333333333,84.76571428571428,8.862380952380951,74.19428571428571,14.49952380952381,0.29285714285714287,85.05952380952381,1.53,10.047142857142857,13.41095238095238,2.0985714285714288,0.0,70.20714285714286,5.48952380952381,6.886666666666667,80.57333333333334,10.967142857142857,59.63619047619047,1.0461904761904761,12.400476190476189,35.43666666666667,45.82809523809524,21.942857142857143,32.22857142857143,23.362857142857145,31.778095238095233,9.943333333333333,23.423809523809524,120.85714285714286,15.026666666666667,31.463809523809523,25.89095238095238,27.61952380952381,42.56333333333333,19.355238095238093,9.342380952380953,6.512857142857143,19.982857142857142,6.592380952380952,3.4342857142857146,16.405238095238094,7.1085714285714285,18.352857142857143,57.37142857142857,17.166190476190476,10.395714285714286,2.9314285714285715,14.47,29.201428571428572,12.452857142857143,0.0,11.297142857142857,14.445238095238096,10.26952380952381,4015.3809523809523,2988.5238095238096,4018.190476190476
75915,Lufkin,936,Angelina,86395.0,36480.0,41551.0,48.09,44844.0,51.91,48005,12.64857142857143,33.95619047619048,5.838095238095238,30.977619047619047,16.57904761904762,4.7752380952380955,52.44380952380952,18.33857142857143,41.577619047619045,40.083333333333336,2.256666666666667,63.46333333333333,84.76571428571428,8.862380952380951,74.19428571428571,14.49952380952381,0.29285714285714287,85.05952380952381,1.53,10.047142857142857,13.41095238095238,2.0985714285714288,0.0,70.20714285714286,5.48952380952381,6.886666666666667,80.57333333333334,10.967142857142857,59.63619047619047,1.0461904761904761,12.400476190476189,35.43666666666667,45.82809523809524,21.942857142857143,32.22857142857143,23.362857142857145,31.778095238095233,9.943333333333333,23.423809523809524,120.85714285714286,15.026666666666667,31.463809523809523,25.89095238095238,27.61952380952381,42.56333333333333,19.355238095238093,9.342380952380953,6.512857142857143,19.982857142857142,6.592380952380952,3.4342857142857146,16.405238095238094,7.1085714285714285,18.352857142857143,57.37142857142857,17.166190476190476,10.395714285714286,2.9314285714285715,14.47,29.201428571428572,12.452857142857143,0.0,11.297142857142857,14.445238095238096,10.26952380952381,4015.3809523809523,2988.5238095238096,4018.190476190476
75941,Diboll,936,Angelina,86395.0,36480.0,41551.0,48.09,44844.0,51.91,48005,12.64857142857143,33.95619047619048,5.838095238095238,30.977619047619047,16.57904761904762,4.7752380952380955,52.44380952380952,18.33857142857143,41.577619047619045,40.083333333333336,2.256666666666667,63.46333333333333,84.76571428571428,8.862380952380951,74.19428571428571,14.49952380952381,0.29285714285714287,85.05952380952381,1.53,10.047142857142857,13.41095238095238,2.0985714285714288,0.0,70.20714285714286,5.48952380952381,6.886666666666667,80.57333333333334,10.967142857142857,59.63619047619047,1.0461904761904761,12.400476190476189,35.43666666666667,45.82809523809524,21.942857142857143,32.22857142857143,23.362857142857145,31.778095238095233,9.943333333333333,23.423809523809524,120.85714285714286,15.026666666666667,31.463809523809523,25.89095238095238,27.61952380952381,42.56333333333333,19.355238095238093,9.342380952380953,6.512857142857143,19.982857142857142,6.592380952380952,3.4342857142857146,16.405238095238094,7.1085714285714285,18.352857142857143,57.37142857142857,17.166190476190476,10.395714285714286,2.9314285714285715,14.47,29.201428571428572,12.452857142857143,0.0,11.297142857142857,14.445238095238096,10.26952380952381,4015.3809523809523,2988.5238095238096,4018.190476190476
